poi,date,social_buzz,day,holiday,minimum temperature(°C),maximum temperature(°C),humidity(%),precip_prob(%),precip_type,num_of_search
본태박물관,2021-12-21,7,0,0,10,18,75,0,0,68
본태박물관,2021-12-22,10,0,0,10,17,55,0,0,7
본태박물관,2021-12-23,5,0,0,3,16,70,0,0,43
본태박물관,2021-12-24,5,1,0,0,6,75,30,0,44
본태박물관,2021-12-25,6,2,1,3,5,70,30,3,52
본태박물관,2021-12-26,10,2,0,5,9,70,60,0,26
본태박물관,2021-12-27,4,0,0,9,11,65,20,0,58
본태박물관,2021-12-28,6,0,0,5,13,70,30,0,34
본태박물관,2021-12-29,8,0,0,3,9,60,30,0,43
본태박물관,2021-12-30,14,0,0,3,8,50,20,0,9
본태박물관,2021-12-31,10,1,0,7,11,60,20,0,40
